Source,URL
Wayback Machine,https://en.wikipedia.org/wiki/Wayback_Machine
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-210
Corruption in Service Sectors: National Household Survey 2015,https://www.ti-bangladesh.org/beta3/images/2016/es_nhhs_16_en.pdf
Archived,https://web.archive.org/web/20170107003918/https://www.ti-bangladesh.org/beta3/images/2016/es_nhhs_16_en.pdf
Wayback Machine,https://en.wikipedia.org/wiki/Wayback_Machine
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-211
Corruption in Service Sectors: National Household Survey 2015,https://www.ti-bangladesh.org/beta3/images/2016/es_nhhs_16_en.pdf
Archived,https://web.archive.org/web/20170107003918/https://www.ti-bangladesh.org/beta3/images/2016/es_nhhs_16_en.pdf
Wayback Machine,https://en.wikipedia.org/wiki/Wayback_Machine
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-212
The Business of Bribes: Bangladesh: The Blowback of Corruption,https://www.pbs.org/frontlineworld/stories/bribe/2009/08/bangladesh-a-dirty-deal-back-fires.html
Archived,https://web.archive.org/web/20170809062926/http://www.pbs.org/frontlineworld/stories/bribe/2009/08/bangladesh-a-dirty-deal-back-fires.html
Wayback Machine,https://en.wikipedia.org/wiki/Wayback_Machine
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-213
"""Overview of corruption and anti-corruption in Bangladesh""",http://www.u4.no/publications/overview-of-corruption-and-anti-corruption-in-bangladesh/
Archived,https://web.archive.org/web/20151108140729/http://www.u4.no/publications/overview-of-corruption-and-anti-corruption-in-bangladesh/
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-214
"""ACC largely ineffective""",http://www.thedailystar.net/acc-largely-ineffective-25194
Archived,https://web.archive.org/web/20200729013717/https://www.thedailystar.net/acc-largely-ineffective-25194
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-215
"""Anti Corruption Commission and Political Government: An Evaluation of Awami League Regime (2009–2012) | Government and Politics, JU""",https://web.archive.org/web/20181118035306/http://govpoliju.com/anti-corruption-commission-and-political-government-an-evaluation-of-awami-league-regime-2009-2012/
the original,http://govpoliju.com/anti-corruption-commission-and-political-government-an-evaluation-of-awami-league-regime-2009-2012/
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-216
"""Bangladesh at 50: From 'basket case' to rising economic star""",https://www.dw.com/en/bangladesh-economy-50-years-on/a-57015896
DW News,https://en.wikipedia.org/wiki/DW_News
Deutsche Welle,https://en.wikipedia.org/wiki/Deutsche_Welle
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-217
"""A Journey Together: Bangladesh and World Bank Celebrate Historic Partnership""",https://www.worldbank.org/en/news/feature/2023/01/22/a-journey-together-bangladesh-and-world-bank-celebrate-historic-partnership
World Bank,https://en.wikipedia.org/wiki/World_Bank
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-218
"""Labor force, total – Bangladesh""",https://data.worldbank.org/indicator/SL.TLF.TOTL.IN?locations=BD
World Bank,https://en.wikipedia.org/wiki/World_Bank
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-219
"""Unemployment, total (% of total labor force) (modeled ILO estimate) – Bangladesh""",https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=BD
World Bank,https://en.wikipedia.org/wiki/World_Bank
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-220
"""Respite from fall in forex reserves, dollar market stable""",https://en.prothomalo.com/business/local/s3knbstt64
Prothom Alo,https://en.wikipedia.org/wiki/Prothom_Alo
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-221
"""Remittance hit all-time high in 2024""",https://www.thedailystar.net/business/economy/news/remittance-hit-all-time-high-2024-3789871
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-222
"""Labour Force Survey 2022: Agriculture still main job generator""",https://www.thedailystar.net/news/bangladesh/news/labour-force-survey-2022-agriculture-still-main-job-generator-3283936
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-223
"""Bangladesh's leap from poverty to textile powerhouse offers lessons for countries in Africa""",https://www.weforum.org/stories/2024/02/how-bangladesh-offers-lessons-for-sustainable-industrialization-in-africa/
World Economic Forum,https://en.wikipedia.org/wiki/World_Economic_Forum
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-224
"""Fast fashion drove Bangladesh – now its troubled economy needs more""",https://www.bbc.com/news/articles/cd6ye3e8x9po
BBC News,https://en.wikipedia.org/wiki/BBC_News
BBC,https://en.wikipedia.org/wiki/BBC
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-225
"""A symbol of our degradation""",https://www.thedailystar.net/opinion/views/news/symbol-our-degradation-3624216
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-226
"""Rice production rising high in Bangladesh""",https://en.prothomalo.com/bangladesh/bw4ldbvrb4
Prothom Alo,https://en.wikipedia.org/wiki/Prothom_Alo
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-227
"""Bangladesh globally second in freshwater fish production""",https://en.prothomalo.com/bangladesh/good-day-bangladesh/sk7ow1u6en
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-228
"""Long-term plan behind high tea production""",https://www.thedailystar.net/business/economy/news/long-term-plan-behind-high-tea-production-3399926
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-229
"""Floriculture: A lucrative sector in Bangladesh""",https://www.tbsnews.net/thoughts/floriculture-lucrative-sector-bangladesh-131728
Archived,https://web.archive.org/web/20221001203926/https://www.tbsnews.net/thoughts/floriculture-lucrative-sector-bangladesh-131728
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-230
"""Overview of Major Industries in Bangladesh""",https://doi.org/10.3329%2Fjce.v30i1.34798
doi,https://en.wikipedia.org/wiki/Doi_(identifier)
10.3329/jce.v30i1.34798,https://doi.org/10.3329%2Fjce.v30i1.34798
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-231
"""China Bangladesh's top trading partner in FY24""",https://today.thefinancialexpress.com.bd/last-page/china-bangladeshs-top-trading-partner-in-fy24-1733855492
The Financial Express,https://en.wikipedia.org/wiki/The_Financial_Express_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-232
"""Public sector needs to keep pace with private sector""",https://www.tbsnews.net/supplement/public-sector-needs-keep-pace-private-sector-359749
Archived,https://web.archive.org/web/20221006222805/https://www.tbsnews.net/supplement/public-sector-needs-keep-pace-private-sector-359749
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-233
"""DS30 Index | Dhaka Stock Exchange""",https://www.dse.com.bd/dse30_share.php
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-234
"""A tale of two capital markets""",https://www.tbsnews.net/features/panorama/tale-two-capital-markets-883756
Business Standard,https://en.wikipedia.org/wiki/Business_Standard
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-235
"""Mobile Phone Subscribers in Bangladesh""",https://www.amtob.org.bd/home/industrystatics
AMTOB,https://en.wikipedia.org/wiki/Association_of_Mobile_Telecom_Operators_of_Bangladesh
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-236
"""Infrastructure enhancements will underpin growth in Dhaka""",https://www.eiu.com/n/infrastructure-enhancements-will-underpin-growth-in-dhaka/
Economist Intelligence Unit,https://en.wikipedia.org/wiki/Economist_Intelligence_Unit
a,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-sadiq_237-0
b,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-sadiq_237-1
"""Why is it taking so long to stabilise the economy?""",https://www.thedailystar.net/opinion/views/news/how-do-we-overcome-our-corruption-crisis-3731226
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-238
"""Why is it taking so long to stabilise the economy?""",https://www.thedailystar.net/opinion/views/news/why-it-taking-so-long-stabilise-the-economy-3615381
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-239
"""Power supply may not improve anytime soon""",https://www.thedailystar.net/opinion/views/news/how-do-we-overcome-our-corruption-crisis-3731226
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-240
"""Bangladesh ranking in the Global Innovation Index 2025""",https://www.wipo.int/gii-ranking/en/bangladesh
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-241
"""How 100% electrification changed the rural game""",https://www.tbsnews.net/economy/how-100-electrification-changed-rural-game-384954
Archived,https://web.archive.org/web/20221004183507/https://www.tbsnews.net/economy/how-100-electrification-changed-rural-game-384954
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-242
"""Electricity now in every house""",https://www.thedailystar.net/news/bangladesh/news/electricity-now-every-house-2987601
Archived,https://web.archive.org/web/20221130005200/https://www.thedailystar.net/news/bangladesh/news/electricity-now-every-house-2987601
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-243
"""Bangladesh Solar Home Systems Provide Clean Energy for 20 million People""",https://www.worldbank.org/en/news/press-release/2021/04/07/bangladesh-solar-home-systems-provide-clean-energy-for-20-million-people
Archived,https://web.archive.org/web/20221001203911/https://www.worldbank.org/en/news/press-release/2021/04/07/bangladesh-solar-home-systems-provide-clean-energy-for-20-million-people
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-244
"""Palki: An affordable locally assembled Electric Vehicle on its way""",https://www.thedailystar.net/tech-startup/news/palki-affordable-locally-assembled-electric-vehicle-its-way-3103341
Archived,https://web.archive.org/web/20240902065543/https://www.thedailystar.net/tech-startup/news/palki-affordable-locally-assembled-electric-vehicle-its-way-3103341
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-245
"""Situation Analysis of Agro-Industrial Biogas Plants in Bangladesh""",https://reeep.sreda.gov.bd/projects/2017-02-Situation-Analysis-of-Agro-Industrial-Biogas-Plants-In-Bangladesh_HPMang.pdf
Archived,https://web.archive.org/web/20220618191038/https://reeep.sreda.gov.bd/projects/2017-02-Situation-Analysis-of-Agro-Industrial-Biogas-Plants-In-Bangladesh_HPMang.pdf
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-246
"""Rooppur nuclear power plant: Power generation deferred""",https://en.prothomalo.com/bangladesh/mens8s0lt0
Prothom Alo,https://en.wikipedia.org/wiki/Prothom_Alo
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-247
"""Natural Gas – Underexplored in Bangladesh?""",https://web.archive.org/web/20221003114124/https://www.geoexpro.com/articles/2021/12/natural-gas-underexplored-in-bangladesh
the original,http://www.geoexpro.com/articles/2021/12/natural-gas-underexplored-in-bangladesh
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-248
"""Bangladesh: Asia's New Energy Superpower?""","https://thediplomat.com/2014/11/bangladesh-asias-new-energy-superpower/#:~:text=With%20its%20new%20territory%2C%20Bangladesh%27s,the%20end%20of%20the%20year."
Archived,"https://web.archive.org/web/20161229123448/https://thediplomat.com/2014/11/bangladesh-asias-new-energy-superpower/#:~:text=With%20its%20new%20territory%2C%20Bangladesh%27s,the%20end%20of%20the%20year."
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-249
"""Imported LNG to be 24 times more expensive than local gas: CPD""",https://www.tbsnews.net/bangladesh/energy/imported-lng-be-24-times-more-expensive-local-gas-cpd-370075
Archived,https://web.archive.org/web/20221003114118/https://www.tbsnews.net/bangladesh/energy/imported-lng-be-24-times-more-expensive-local-gas-cpd-370075
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-250
"""Bangladesh halts expensive spot LNG imports despite load-shedding""",https://www.reuters.com/article/bangladesh-lng-power-idINL1N2Z10R7
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-251
"""Let us not become dependent on LNG import""",https://www.thedailystar.net/views/opinion/news/let-us-not-become-dependent-lng-import-2925721
Archived,https://web.archive.org/web/20221003114121/https://www.thedailystar.net/views/opinion/news/let-us-not-become-dependent-lng-import-2925721
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-252
"""Bangladesh is being 'killed by economic conditions elsewhere in the world'""",https://www.ft.com/content/a9b8d051-a126-469c-b1ad-b0d29a8d53eb
Archived,https://web.archive.org/web/20221126085309/https://www.ft.com/content/a9b8d051-a126-469c-b1ad-b0d29a8d53eb
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-253
"""Bangladesh halts expensive spot LNG imports despite load-shedding""",https://www.reuters.com/article/markets/commodities/bangladesh-halts-expensive-spot-lng-imports-despite-load-shedding-idUSL1N2Z10R7/
Reuters,https://en.wikipedia.org/wiki/Reuters
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-254
"""Bangladesh to restart spot LNG buying as prices ease – sources""",https://www.reuters.com/business/energy/bangladesh-restart-spot-lng-buying-prices-ease-sources-2023-02-01/
Reuters,https://en.wikipedia.org/wiki/Reuters
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-255
"""Summit signs 22-year PPA for upcoming 583 MW gas power plant; GE to co-develop plant in Bangladesh""",https://www.ge.com/news/press-releases/summit-signs-22-year-ppa-upcoming-583-mw-gas-power-plant-ge-co-develop-plant
Archived,https://web.archive.org/web/20221023153618/https://www.ge.com/news/press-releases/summit-signs-22-year-ppa-upcoming-583-mw-gas-power-plant-ge-co-develop-plant
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-256
"""Bangladesh – Power and Energy""",https://www.trade.gov/country-commercial-guides/bangladesh-power-and-energy
Archived,https://web.archive.org/web/20221005062425/https://www.trade.gov/country-commercial-guides/bangladesh-power-and-energy
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-257
"""Tourism's share 3.02% in GDP""",https://www.thedailystar.net/business/economy/industries/tourism/news/tourisms-share-302pc-gdp-2904556
The Daily Star,https://en.wikipedia.org/wiki/The_Daily_Star_(Bangladesh)
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-258
"""International tourism, receipts (current US$) – Bangladesh""",https://data.worldbank.org/indicator/ST.INT.RCPT.CD?locations=BD
World Bank,https://en.wikipedia.org/wiki/World_Bank
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-259
"""Tentative Lists""",https://whc.unesco.org/en/tentativelists/state=bd
Archived,https://web.archive.org/web/20120806231331/https://whc.unesco.org/en/tentativelists/state=bd
a,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-2019_report_260-0
b,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-2019_report_260-1
"""Travel & Tourism Competitiveness Index 2019 edition: Bangladesh""",http://reports.weforum.org/pdf/ttci-2019/WEF_TTCI_2019_Profile_BGD.pdf
^,https://en.wikipedia.org/wiki/Bangladesh#cite_ref-2013_report_261-0
